GERP2,vardaf
-1.98,0.183141552565523
0.95,0.0832346023532557
-0.24,0.164026318939227
-1.64,0.182082497829024
-1.38,0.158619884670284
-1.35,0.169759186909465
-1.86,0.174074474400633
-1.42,0.151896667629778
0.31,0.121613155507564
-0.52,0.169658755539259
-4.74,0.194562275862069
-0.47,0.173399243624297
-0.5,0.168170933549119
-1.52,0.163964006814964
-1.69,0.15383333663793
-2.04,0.176574825766494
0.99,0.0667293657615621
-0.77,0.162602290583865
1.21,0.0870682624697447
-1.08,0.161347628001715
0.03,0.126162458074673
1.55,0.0395317354740404
-1.05,0.173640947948421
0.43,0.127085504098753
0.4,0.187567336863921
-1.26,0.179952523152124
0.16,0.176825549312445
0.38,0.145081757937368
0.37,0.145744926897266
-0.1,0.184905622601226
-0.66,0.173964209464282
1.11,0.0677659423688974
1.6,0.0730436919302048
0.55,0.104368831647179
0.78,0.103173266591834
0.93,0.122531244695714
-0.01,0.123365820359224
-0.82,0.177253165178839
-1.74,0.179720845988962
-1.66,0.182147240461027
-0.06,0.148852175413527
-1.31,0.187294149666448
-1.68,0.185544054160285
-1.27,0.180629991631857
-1.6,0.165877887503454
-1.92,0.184606390332455
-1.28,0.17053873127345
-1.54,0.172802987942371
-0.36,0.159129887696035
-1.97,0.16826184953343
-0.2,0.136100404765529
-1.95,0.170386395369309
-0.16,0.172422233046408
3.4,0.112545235517569
-1.49,0.168005585156823
-1.89,0.190234235323659
-0.31,0.167948030094825
0.88,0.0619015676680712
-1.91,0.178855937644823
-0.39,0.16138859718111
0.94,0.0921553581351381
-1.47,0.175880061992749
-0.12,0.154763458465716
-0.97,0.167135148134505
-1,0.170822937362024
-0.26,0.156984376798649
0.85,0.0654521558725905
-0.6,0.177413909895768
-0.76,0.152359532123878
-1.59,0.17524831127457
-1.43,0.173149964178539
-0.71,0.17481733574151
-0.42,0.164050974085282
0.64,0.0764272139159855
-0.56,0.15226163030904
-0.64,0.182487185138568
-1.11,0.167956311411433
-1.01,0.170499412851991
1.39,0.0724415562518879
-0.45,0.163158110614473
-1.3,0.16137431315234
-3.39,0.196932299329742
0.29,0.167570209427762
0.6,0.103041914386562
-1.55,0.18138932438895
-1.16,0.182144890359984
-0.69,0.165308405959179
0.59,0.106817899480013
-0.57,0.147752722385543
-0.03,0.180986507451238
-2.26,0.178193171731229
2.37,0.0428823437049009
-5.21,0.191442243205407
1.23,0.0783140568840103
3.45,0.0528631780361123
2.17,0.0831035426411957
3.32,0.101662777090385
3.51,0.0933413582189514
1.63,0.116572295413616
-7.4,0.214184109756098
1.47,0.061110894546756
1.58,0.0418195908316033
-2.9,0.188834009274295
1.73,0.114714723796262
-1.88,0.179825624229157
-3.2,0.197874655466621
0.71,0.129611778053759
0.82,0.0634582122817326
-3.35,0.180907535999855
-0.59,0.166108959302481
-4.39,0.19349921672291
-0.58,0.158909818199507
2.41,0.0891170325119072
-0.53,0.177037977918062
-1.03,0.15834889781264
-1.34,0.167164229982357
-5.95,0.177249879234973
0.07,0.121486562962049
-2.37,0.191074278776115
2.27,0.0773461690505847
2.53,0.110113663052378
2.47,0.115622334132662
2.56,0.068720075793135
2.5,0.0722274950946632
0.44,0.145456276085506
-6.82,0.194495238095238
5.1,0.0104207746536716
2.77,0.142622644155334
-7.21,0.205482680926916
-0.63,0.177558785486237
-0.99,0.181475994006719
2.4,0.107684919494043
1.06,0.156789064064162
3.35,0.0551516987012987
-2.2,0.18366611180238
3.13,0.143597910912151
-0.14,0.15600211041199
-8.15,0.175072726153846
3.57,0.176403123731345
-9.05,0.194772493506494
2.99,0.0947951892641672
-8.68,0.226602761904762
1.4,0.0692830937925336
1.29,0.0721360121184861
-0.86,0.176273080028178
-0.51,0.162438789291144
-3.07,0.180258862388523
-3.21,0.191541871058057
1.38,0.0649710551138112
-2.35,0.172509208402112
-1.09,0.176653508115543
-1.71,0.183911238330582
-1.72,0.181180691540431
0.77,0.0831163424498145
-0.4,0.168199183446506
-1.93,0.186676307911763
0.72,0.0807158201637662
-1.73,0.176895690739025
-0.07,0.173394087756847
1.24,0.0498406431956519
-0.27,0.179295395630629
-0.21,0.13654972716189
-6.57,0.177095057303371
2.64,0.0828496147837728
0.32,0.0736978960427523
-4.02,0.188881113118965
-0.04,0.16485322165842
4.09,0.0208900186835772
3.98,0.0378157341915992
1.59,0.0403578179505321
-4.11,0.197608520845381
1,0.0814186232365016
2.69,0.0910117660248244
2.45,0.188900854880692
-3.28,0.190466928106278
3.73,0.0613739313506034
1.28,0.137980970473037
-1.36,0.175077559049022
1.02,0.0595783113451887
-1.44,0.176862673323762
2.16,0.0762912487463001
0.48,0.104513454794104
0.69,0.101349323297742
-0.3,0.170159682710446
4.64,0.0174140256329667
4.88,0.0156343514862168
5,0.0179047524403701
2.81,0.113057776644237
3.89,0.0888437284164195
1.8,0.0957019620305966
-7.38,0.217627996677741
4.86,0.0910349542443064
4.78,0.0641795035294118
3.18,0.111567107073271
-1.81,0.181856330995072
-3.03,0.185916074510767
-2.66,0.18918301906339
0.22,0.112523804017245
-1.07,0.169405167648636
-2.06,0.175638341076403
-2.24,0.18270023993892
0.27,0.161771563238915
-0.96,0.178957133769098
-1.22,0.172899496814155
-0.84,0.167530725474481
0.08,0.112174755883912
0.19,0.113126680252966
-1.23,0.179421182092431
-1.61,0.171184377657152
1.36,0.0817781542052462
-0.22,0.149679349909905
4,0.0735744277019078
-5.18,0.17617323960396
-8.46,0.186768820168067
4.23,0.0858295081920904
3.34,0.0596830083700939
3.12,0.129771958961906
4.44,0.090301153285791
-0.73,0.171221600783875
1.52,0.112801615981358
3.25,0.0934863071304471
3.39,0.121147554751655
-3.52,0.193257071477663
3.23,0.0794478389309577
3.17,0.152311444116859
3.15,0.105890195030626
-5.68,0.192765492901235
4.29,0.0410866466377091
-4.15,0.184331478751394
2.34,0.090961824543458
-4.68,0.183448314019494
-2.28,0.186081698263901
-3.73,0.186729235191538
-3.37,0.185186280480858
-4.26,0.197515271267625
-3.3,0.19337341730919
-1.17,0.174087771132051
-3.32,0.193117820488416
-1.82,0.179426080670951
-2.33,0.184847737952157
1.09,0.0757587787721718
0.61,0.0687196695677837
-1.94,0.177232562157974
-1.77,0.169806316822308
-0.94,0.177843604742595
-0.79,0.16719024664639
0.51,0.117978532494485
0.81,0.0893280802823923
0.25,0.131851700256895
-1.99,0.181585421267515
-1.39,0.170312736226808
-1.4,0.169399691355672
0.49,0.114055079353565
-1.7,0.188531685851415
0.66,0.0931250609249946
1.18,0.0756801311305777
-0.17,0.145167673378267
0.09,0.143728573618146
-0.98,0.175327948209424
-0.37,0.159464334354103
-1.06,0.160574183148816
-1.46,0.180633838728629
1.98,0.0395697215392886
0.36,0.136353802340285
0.28,0.141540587721274
-2.43,0.184547890056314
-1.57,0.164517850580664
0.04,0.179816174814391
-2.02,0.172729836291576
2.42,0.118755444558485
1.44,0.0739646994196183
1.05,0.109333714049692
1.2,0.181158462344783
-0.81,0.166221033924063
0.41,0.108844028111184
-0.68,0.170393942244899
2.32,0.0227644008660729
-3.29,0.189746388136686
-8.47,0.220052096059113
2.75,0.185308632938395
4.02,0.0525812072288424
3.09,0.0725997002808574
-0.87,0.173678738496356
2.25,0.0618377973734371
3.03,0.0826724567071765
3.04,0.15774408870297
2.7,0.10460151097115
2.96,0.1269388275
4.03,0.0581355105640216
2.67,0.144448713014743
-7.47,0.194268177187154
3.84,0.0462417980035798
4.79,0.0282181956397017
3.79,0.0832702670362158
4.91,0.0857931840103657
3.91,0.0638962891216806
-2.08,0.182106030709758
-3.62,0.188165965613069
3.19,0.135917423948031
-5.91,0.18376042749658
-5.13,0.185876948221457
-2.41,0.189689279138857
-2.09,0.180412772541095
-3.26,0.187551560814798
4.36,0.0445246868673051
-1.84,0.17786400785273
-11.7,0.167021277746158
3.37,0.0653540350577726
3.5,0.117292585773898
-6.37,0.198072437340153
-2.85,0.191178018552651
-12,0.185712990331996
-8.69,0.195738583333333
2.36,0.0749222174602228
0.33,0.158850840258103
-5.92,0.175918365891133
-2.01,0.181537942227493
-8.1,0.207152297297297
-5.04,0.183614693038859
-5.19,0.176250150023889
3.69,0.145333040303876
-4.13,0.192775969350649
0.92,0.0673775221197839
-5.61,0.19010293081761
0.87,0.0789423036814924
-10.7,0.197683654641598
1.93,0.0425454967745509
0.17,0.154611477006105
-0.89,0.166191347532068
-2.63,0.184450810849657
0.75,0.124256837279229
-2.76,0.180484347013467
-2.59,0.191828614737692
-2.39,0.189731171670516
-2.34,0.189295848624516
-2.12,0.186544069514352
1.19,0.0452057529810686
-3.45,0.190412036818598
1.41,0.0492517161268182
-1.12,0.173717361243875
1.54,0.0605933255185809
-1.65,0.178107378320057
2.28,0.120043103794326
0.9,0.0958243455795369
1.08,0.156459733533323
-4.04,0.195107146653144
-4.33,0.198143881617706
2.43,0.0392568294166395
-0.91,0.192519858974841
-2.27,0.183628685887307
-1.51,0.176212577080184
0.39,0.146610491407238
0.12,0.106390473322673
2.52,0.062532402605132
-2.25,0.183959785002022
-0.88,0.183374468611252
-1.14,0.18073505433116
5.17,0.0170879268823872
2.39,0.0459558565275296
-2.4,0.190465389079599
-3.12,0.185971409366655
2.57,0.15993779816403
-2.17,0.189659196832396
-11.1,0.187733549481047
1.99,0.0698355843794127
-1.96,0.179467577995112
4.3,0.0772872642257818
-6.35,0.200193409730849
-7.62,0.216683209013914
3.42,0.158116115768046
3.61,0.145576185781991
3.44,0.0886303288758026
-4.71,0.195743184322508
3.43,0.0913423846619764
2.24,0.0534598422939068
-3.42,0.188836686002101
1.64,0.0774169753474225
1.97,0.0607692751833142
-7.03,0.200559855191257
1.78,0.0947327171502023
-0.95,0.177976365741453
-0.7,0.157110289083113
0.83,0.0735648305147578
-1.53,0.177057065975835
-1.04,0.154067488804603
-2.14,0.177572912225972
-2.87,0.191762396275777
-3.25,0.190142063989075
-0.54,0.16835442919025
-1.13,0.183690104335499
1.22,0.0622264141999932
-3.1,0.193704127457474
-0.25,0.148490428173995
-5.03,0.182018707347055
-4.69,0.200696245676804
-4.84,0.217763114811912
-3.84,0.187119505460412
-2.51,0.177612893006909
-4.17,0.196334494615087
-3.77,0.190993353539052
2.23,0.0470017224362244
2.44,0.0969776520879876
-4.89,0.190388088118812
2.21,0.147806275935063
-4.32,0.195830954756019
2.08,0.0599268651275959
-2.54,0.179785018139538
-3.14,0.185316139586039
-2.61,0.186828811320755
-2.13,0.185715349203265
0.79,0.0935880548437798
-1.67,0.18341402014965
-2.3,0.183884784113424
-0.55,0.168447213946522
-0.29,0.166631744246116
-2.16,0.188784341220886
-2.29,0.180764005244363
-6.72,0.188592649327878
-3.85,0.199338802272759
2.79,0.0809350608771074
4.11,0.160252355643601
4.08,0.0579760302315964
3.99,0.194384937681159
-4.94,0.195823754085802
-5.71,0.189984609854423
2.3,0.107230951412482
-10.2,0.192130528074629
-2.56,0.185800371577575
2.55,0.123774624207036
2.73,0.0656779827400816
2.19,0.0947255692910124
1.65,0.107062094731124
0.21,0.152542342227965
-1.33,0.172870511390075
0.63,0.0750183447958404
1.43,0.0894431118965729
-3.09,0.191574017901115
-2.11,0.173878160531454
-0.78,0.183918577419546
-0.85,0.167140245697947
1.27,0.074967618866186
-1.02,0.166890703999232
-2.55,0.17764808092151
-0.61,0.169533690245903
1.75,0.0903080486486721
3.93,0.134877722404435
3.87,0.0554411014343112
1.76,0.120073796376307
1.89,0.117808924863299
-1.32,0.181365425819162
-2.98,0.183381937843716
4.43,0.0249520210431602
1.86,0.0579537712396264
1.95,0.0394252405330382
3.81,0.0392645438134811
3.6,0.082489661029278
-4.98,0.198732383247275
-2.15,0.181416566854934
4.49,0.0273227991391679
2.49,0.12656695236329
-3.22,0.188866522408752
2.46,0.0430688881439507
4.99,0.042507772865957
4.96,0.0495914525018513
1.66,0.0981516342802692
1.67,0.0940210331827818
-1.29,0.174250879863916
-2.99,0.189752528199225
-4.14,0.196979288772215
-3.53,0.193013795120187
1.77,0.0671378722433587
-2.1,0.190393867658155
-2.03,0.174237741388883
-2.62,0.186602732827979
-1.5,0.174818138768498
-1.45,0.178460669562779
2.22,0.0498357369127671
2.48,0.0899695278243151
2.59,0.12416479938286
-3.23,0.187330773837017
-3.16,0.196387715234094
-3.43,0.188826709585548
-2.7,0.185143963513721
-2.31,0.189668015707523
-3.11,0.191325396639064
1.92,0.0768014068866166
-2.45,0.182313346917847
2.26,0.115386421379655
2.15,0.153106214110221
-0.75,0.151100018162305
2.02,0.0858571533391996
-2.58,0.18837969350161
3.74,0.0924456377708978
2.88,0.10232529714741
-5.12,0.202182116334935
1.85,0.0963251625599473
3.2,0.0529719394596229
5.56,0.016900401296625
-6.9,0.199115480962454
3.75,0.0454174800659536
-5.81,0.184771797194623
-4.06,0.192309939132525
1.82,0.0895961568820112
2.51,0.0537416537628018
-2.44,0.189197775032395
1.91,0.0783334454878427
-7.16,0.17661866097561
-5.3,0.186456854754441
-3,0.191999702504032
3.97,0.0431182376033058
4.55,0.0167210009833644
2.62,0.117440342822905
-8.67,0.175194024198427
-2.49,0.185344145596087
-4.75,0.199482953881332
-3.69,0.191500933993399
4.38,0.0260294910212226
-6.74,0.196850154880187
2.03,0.0994007146820513
3.21,0.119272659394334
-5.52,0.181548959361393
3.26,0.104030018123367
-5.44,0.174737951710262
4.19,0.0600995845740281
4.25,0.052023049897471
4.39,0.0463365748484849
-5.32,0.196043797115385
-8.59,0.208048974358974
-7.32,0.182551853820598
3.95,0.0285326553599054
-5.88,0.195506940604199
3.82,0.154428932295424
3.9,0.0444752940207544
-2.73,0.187227468853799
4.81,0.0164255804634927
2.01,0.0840492107857266
-10.5,0.20243421231746
-9.53,0.215013460526316
-6.45,0.197345725229826
-10.8,0.195502241363086
-3.31,0.198178008395062
-6.32,0.199343878198198
-7.15,0.204931160096154
2.61,0.138221513649226
-4.29,0.195976813953488
-5.58,0.164647763853367
-5.42,0.193848012622721
-2.22,0.183918742058796
2.18,0.0415738275292755
3.72,0.131365254779284
-3.48,0.192942584053309
4.58,0.0135608882433356
3.14,0.0791880180602259
-2.32,0.185408130840389
3.54,0.145820684745694
-3.92,0.198554418707086
3.47,0.152649269775561
3.58,0.0636234277019078
-4.44,0.183192951192747
-7.57,0.180810088193457
-5.82,0.191742345787546
2.82,0.146377881472381
3.16,0.0629671790720096
-9.34,0.201625683702213
-3.58,0.19691366042649
4.71,0.0268054942207432
3.3,0.0630219096509083
3.55,0.071628612763057
4.93,0.155629671806587
-3.82,0.191093535240621
3.64,0.101995463035757
-9.27,0.190855943731205
-2.52,0.186858972159545
-2.68,0.184072725531021
-2.82,0.189939711782886
2.38,0.074979315139835
2.11,0.0476537071966004
-3.86,0.206554197950355
-2.78,0.187245050337922
3.22,0.0830808770433286
1.96,0.0585712818711705
2.14,0.108264865852991
1.71,0.0685929139430116
-2.72,0.18480770703475
-2.91,0.186463517208054
1.69,0.0623402549430243
2.06,0.0704558403716995
3,0.1266007366174
-4.92,0.202914900028686
-2.96,0.188257788930322
-2.71,0.19346883387937
-3.04,0.19023548176202
-2.48,0.18549075777468
-2.38,0.186859079010963
-2.93,0.189171207640765
4.17,0.0505202656839623
-2.84,0.186784624619173
-3.75,0.193866991029879
-3.83,0.192715137836762
3.52,0.0708890462178682
-6.38,0.186919750961538
3.49,0.136115646263136
3.63,0.136201144252508
3.62,0.14725058023606
5.13,0
4.28,0.0727232862154577
5.28,0.00636987112403101
3.27,0.0840248769433465
3.41,0.0811774162730193
-3.56,0.202449415080153
-4.86,0.200554309791463
2.12,0.130521806015942
3.06,0.0749417879448075
-6.83,0.194809185421785
-2.46,0.184475899010768
-3.63,0.19729722616976
-2.74,0.193700071347514
3.77,0.0899161337386018
3.33,0.100506482581673
4.35,0.0414400464412811
-5.51,0.181244169220246
-2.8,0.188478660053286
-2.18,0.182739786172394
-4.22,0.186402584690793
-2.42,0.188083013221357
3.05,0.101618750898076
-5.02,0.182754316516817
-3.97,0.184323591800356
-4.81,0.186243324436127
3.02,0.123270568570677
4.27,0.0243859612834309
4.18,0.0375456170798898
-3.41,0.186771616158818
-3.01,0.191193056520415
1.72,0.0714510725173987
-3.96,0.186031366553177
1.74,0.0595717309457755
-2.69,0.182315449466571
2.54,0.0554015755551889
-6.15,0.20310846683871
-6.04,0.191332727272727
-3.19,0.198159126165725
-5.49,0.183356478280142
-3.33,0.199656758213226
-7.17,0.184851363863449
2.31,0.0995431844201752
-5.63,0.197523958860759
-3.38,0.199208225940956
-3.99,0.190131775338868
-3.66,0.196816924292708
-2.79,0.186607022263243
-2.86,0.185209926843685
-4.09,0.196259900153191
-2.05,0.183461729875591
-2.92,0.185068019265348
-5.72,0.193099050888287
-6.61,0.18814226443609
-2.77,0.189028848147544
-5.1,0.18349317364492
-4.78,0.202001826974545
-5.94,0.191735955965182
-4.43,0.20070306638432
-6.46,0.193279007034432
-6.49,0.184222504761016
-4.36,0.202311580567472
-2.95,0.19107816886069
-3.08,0.191440739799705
-3.13,0.189975884711779
-6.55,0.182235904812269
-3.71,0.19098780104993
-6.43,0.181263543597707
-4.34,0.196242230796971
-6.22,0.183915696470588
-6.05,0.199931444095038
3.1,0.121563565031734
-3.5,0.19723825179534
-3.91,0.198725608096386
-3.9,0.20241432221063
-3.34,0.194165995285769
-4,0.194712073581352
2.95,0.1192726484254
-6.39,0.139038659328004
-2.21,0.184514361317391
-3.06,0.187190865361278
-3.27,0.199308672324165
3.48,0.0724279707119181
4.1,0.0249391544231514
4.05,0.0543151672936957
3.8,0.0853239757271172
3.01,0.0799009697606919
-6.03,0.192275169711538
3.94,0.069251992704203
-3.67,0.198892398722882
-3.51,0.189062958020102
-3.55,0.192444934463832
-7.63,0.225529576612903
2.9,0.129528231580717
3.38,0.0555896903528707
2.93,0.0849973913442722
-4.38,0.19187976949715
-5.15,0.169549112249651
-9.41,0.197601924969571
-7.58,0.200663592391304
2.84,0.124176638278816
-9.13,0.220448576248313
-8.2,0.201999152765584
-7.06,0.196969027272727
-6.09,0.213490399675325
-3.36,0.199751267815012
-4.16,0.196682029764652
-6.14,0.203471822580645
-5.86,0.179608107169529
-8.58,0.200793726179463
4.95,0.014276878273299
-5.05,0.167528179459459
-7.14,0.210758998850575
-4.31,0.200458902446348
-7.78,0.17107479372549
2.85,0.103527686187291
3.11,0.103544393962539
4.62,0.136901970991591
4.61,0.174622820083536
-3.95,0.191578054982206
-6.18,0.173808980734633
3.28,0.105723214182124
-8.17,0.195997467741935
2.72,0.120998406724877
-3.4,0.185817854178072
4.14,0.158355715184322
2.87,0.103838376600102
3.85,0.140080884877183
5.01,0.0161281931530956
-7.83,0.206783644946809
-4.3,0.192546395287622
4.21,0.112755394517206
-9.4,0.218916368421053
2.66,0.105408595002516
-5.34,0.16496258832998
5.85,0.0121581603960396
5.79,0.00574372582150859
-9.63,0.207687270425227
-9.75,0.205313134502924
-3.61,0.190582856688145
-3.05,0.194699622378358
-3.57,0.19193438735578
5.61,0.012880058269631
5.53,0.0146377958333333
4.41,0.030233257368228
-11,0.186490442244224
-6.73,0.195181805427547
2.68,0.0805876602439401
-10.3,0.187389040057888
5.46,0.0142884545454545
-3.94,0.192480918581351
3.29,0.0823019327321801
-9.12,0.206878010710808
4.47,0.0494582665837935
-9.37,0.213111654545455
3.24,0.0856049584949364
-6.17,0.195284151980748
-4.93,0.193187208412954
-6.75,0.184900982857143
-3.46,0.192944667054927
-2.97,0.192773865233358
-5.98,0.197128918426501
-5.41,0.192825398208287
-9.33,0.181670685057471
-7.18,0.219173248677249
-11.9,0.211442422348485
-11.5,0.202258168664669
5.77,0.0120054879089616
3.65,0.13163727287087
-4.95,0.192800359039837
-9.82,0.196661564102564
-6.19,0.181877401408451
-4.67,0.184676966056599
3.86,0.0802218383306832
4.01,0.132976097133883
2.94,0.0914442732140525
-7.73,0.220252133333333
-7.45,0.19912512012012
2.76,0.0831040585282622
2.78,0.0434389942267696
-4.1,0.197278973149236
-5.57,0.194351468798701
-4.7,0.211895912926675
-4.77,0.172991890686275
-5.27,0.207132452488688
-6.89,0.176054440337111
-5.77,0.213101335064935
-2.94,0.177785491810852
3.7,0.138363977411477
-3.93,0.193975756050504
-4.91,0.208690121713729
-8.16,0.199100219219219
-4.24,0.197077150334803
-6.58,0.1635753089701
-4.35,0.179457566708023
-6.62,0.183635021568627
2.91,0.150505675259748
-8.18,0.201771614958332
-5.4,0.186340679678068
-5.26,0.193389951919192
4.59,0.0718523751902587
5.71,0.00899707575757576
5.92,0.0241016934693878
5.82,0.00105278079710145
-11.4,0.190930046978322
-4.37,0.191699410840932
4.87,0.0449682578244242
5.54,0.0102596585928489
4.9,0.187988252190732
-5.01,0.187244879776962
4.83,0.0975995680272109
-8.57,0.215052785285285
-4.5,0.187713210798358
2.74,0.156610707861343
-6.36,0.213642693670886
4.31,0.0360325688684076
5.72,0.00781519295482411
-5.29,0.184762659064831
-4.6,0.198716934439278
4.92,0.0438048154637378
4.6,0.0314150226519337
-6.59,0.199477989747095
-4.64,0.166684700674663
-5.33,0.178248746087246
-5.08,0.20527385210084
-10.4,0.189244775103262
-5.74,0.204787724014337
-3.17,0.196232624558405
-9.94,0.230978
3.36,0.103368756107506
-7.07,0.18246153902439
5.02,0.162763180922217
-11.3,0.198498141247485
-5.11,0.201999961416361
-4.05,0.188608234596347
-5.66,0.175362617957746
-2.88,0.179155777853166
-3.24,0.196635707234389
-2.57,0.183506710910426
-9.78,0.239561018181818
-5.38,0.191351234954955
4.82,0.0303182794888333
5.58,0.00529313953488372
-6.94,0.203994765602322
-7.11,0.184869487295826
-7.61,0.199375031414238
-7.91,0.206382048780488
-3.7,0.196737014844925
-5.78,0.19440015970386
-3.72,0.192498958863188
-4.9,0.188250672798742
-5.54,0.184708873015873
5.26,0.00744484194053208
4.42,0.0487632407531453
4.2,0.0470856739576213
4.75,0.0355774097308489
-4.01,0.199233987025803
4.13,0.0498972119629098
4.53,0.0358945443786982
4.63,0.0446973946778711
-4.82,0.167870522077328
-6.67,0.185624400555042
-3.18,0.191787532583345
-4.51,0.198686527948113
-5.59,0.180212075157774
-6.47,0.189129071180556
3.46,0.130337370358566
4.33,0.0987193823973728
-3.47,0.188126419836544
-7.12,0.154650209653092
2.63,0.131878207621776
-9.47,0.197407525641026
4.12,0.0283637387334887
-10.1,0.186243039266494
-4.85,0.193447667996012
-4.46,0.202184746707751
-7.53,0.218709419981499
-7.25,0.195590695510204
-9.9,0.177375633597884
-7.34,0.214167339784946
-6.3,0.183615137704918
-9.09,0.174679050001238
-6.56,0.174255410286382
4.98,0.02151749002849
5.15,0.0155639701825558
